Timestamp,Price
2022-01-10 02:00:00,41737.09543093099
1,41657.226874562366
2,41555.16253666529
3,41543.97564165781
4,41524.178094705494
5,41586.919974075674
6,41557.681240376885
7,41623.79899994758
8,41613.205609160235
9,41530.09538185049
10,41585.703366789596
11,41623.97680734186
12,41642.02697454175
13,41695.65265103389
14,41640.22901665515
15,41683.30291697762
16,41694.34983985198
17,41725.57355077315
18,41695.13672407974
19,41633.332135137935
20,41645.77390508733
21,41787.33136029097
22,41797.35915776022
23,41822.5189158777
24,41808.75565883908
25,41849.98633607421
26,41713.82523404736
27,41818.70068852846
28,41809.65696189012
29,41783.38380400289
30,41760.12245146932
31,41680.79933438292
32,41638.56501678444
33,41629.69421903376
34,41712.9395643945
35,41697.308955874556
36,41778.33977831975
37,41725.2145509899
38,41772.7888354908
39,41980.33968648909
40,41908.18620094029
41,41950.60200223471
42,41750.97873350451
43,41897.0563849601
44,41880.51089140982
45,41887.87047393152
46,41840.25701213367
47,41812.93192668616
48,41918.0818098937
49,41984.76033421333
50,41826.770259631514
51,41927.002266874115
52,41831.46476383259
53,41970.55099498113
54,41791.50932603797
55,41867.11577532001
56,41921.69929424504
57,41899.94418102284
58,42022.71858631634
59,41767.134420959126
60,41929.68398500051
61,41737.15158188814
62,41771.630624535836
63,41777.430233753614
64,41846.70089033674
65,41807.002116171294
66,42029.497238399555
67,41903.105644331146
68,41911.70190373466
69,42081.93354645271
70,41799.220760839344
71,41859.87864193306
72,42010.287760852625
73,42213.36313678701
74,42039.45184674981
75,41925.07202914315
76,42328.67288995409
77,41963.31538228683
78,41818.67031705076
79,41990.7237849742
80,41870.41210280208
81,41960.460033920805
82,41814.69071423492
83,41810.50678042831
84,42078.881781820055
85,42021.27791219959
86,42030.0206250468
87,42183.97285951241
88,42053.205290235725
89,42271.425236987714
90,42143.19754218449
91,41895.06893252284
92,41816.12412517524
93,42269.97597313365
94,42129.75854167484
95,41970.13969490083
96,42106.00311375797
97,41937.0112566799
98,42167.854306878435
99,41970.763048944005
100,42063.347988225374
101,42052.80102503779
102,41994.2892096129
103,42111.54302498548
104,42091.88532964431
105,41835.502841393005
106,42153.23876582034
107,42037.51047654631
108,42235.05844657012
109,42075.43444463728
110,42028.57486135571
111,42024.27630124565
112,42021.9645706909
113,41893.53217400953
114,42090.13100945574
115,42181.96968639458
116,41996.975297899306
117,42074.66488113269
118,41985.432516360874
119,42026.63102770455
120,42285.82734114756
121,41979.962407452935
122,42443.5601099977
123,42104.28685706338
124,42047.65259540345
125,41875.2813492224
126,41896.92038838131
127,41899.460780983485
128,41987.82459198594
129,41955.104103739446
130,41984.17704119459
131,42213.790960409926
132,42187.742396956724
133,42323.373283217545
134,41909.467905559664
135,42211.50900830639
136,42270.92522698706
137,42288.46389677016
138,42373.81496171229
139,41940.866744938816
140,42060.079354829846
141,41943.650622825764
142,41951.95581184661
143,42550.869774203085
144,42185.1044963187
145,42290.144229808946
146,42185.80084495825
147,42306.6582515932
148,42303.49298520856
149,42216.619155568376
150,42031.53764221911
151,41970.47828803483
152,41998.938793194815
153,41993.05264246091
154,42246.04097440813
155,42007.47219542727
156,42094.43640359287
157,41939.24450832852
158,41941.88620867431
159,41858.822195549394
160,42052.926654661554
161,42132.919313011385
162,42018.29713364583
163,42002.83301932488
164,42273.91983670948
165,42189.74054306662
166,42266.36309779911
167,42124.704685407436
