Timestamp,Price
2021-12-15 08:00:00,48200.6345409453
2021-12-15 09:00:00,48129.147912812
2021-12-15 10:00:00,48044.1050343611
2021-12-15 11:00:00,47937.873771408
2021-12-15 12:00:00,48010.8998585088
2021-12-15 13:00:00,48046.6860373447
2021-12-15 14:00:00,48030.6599232604
2021-12-15 15:00:00,48097.3415207044
2021-12-15 16:00:00,48066.2594124517
2021-12-15 17:00:00,47893.5312085664
2021-12-15 18:00:00,48024.2513020676
2021-12-15 19:00:00,48056.2977786575
2021-12-15 20:00:00,48097.1840371745
2021-12-15 21:00:00,48171.3848949687
2021-12-15 22:00:00,48106.8075774708
2021-12-15 23:00:00,48174.4414717498
2021-12-16 00:00:00,48210.7265749319
2021-12-16 01:00:00,48191.9310327056
2021-12-16 02:00:00,48165.0194536449
2021-12-16 03:00:00,48108.8040942044
2021-12-16 04:00:00,48119.7242174622
2021-12-16 05:00:00,48239.5097693156
2021-12-16 06:00:00,48261.8198918366
2021-12-16 07:00:00,48381.3770389642
2021-12-16 08:00:00,48254.3962245879
2021-12-16 09:00:00,48318.4034204394
2021-12-16 10:00:00,48212.332226358
2021-12-16 11:00:00,48260.2193178639
2021-12-16 12:00:00,48366.9413941464
2021-12-16 13:00:00,48266.8603688118
2021-12-16 14:00:00,48237.8266723811
2021-12-16 15:00:00,48171.5530389995
2021-12-16 16:00:00,48103.2227752058
2021-12-16 17:00:00,48093.5725406283
2021-12-16 18:00:00,48192.4071085112
2021-12-16 19:00:00,48209.973964373
2021-12-16 20:00:00,48324.2916600251
2021-12-16 21:00:00,48265.3562377687
2021-12-16 22:00:00,48227.5637118045
2021-12-16 23:00:00,48396.9382003082
2021-12-17 00:00:00,48375.5083346655
2021-12-17 01:00:00,48370.0385690406
2021-12-17 02:00:00,48325.4685534957
2021-12-17 03:00:00,48334.0828262081
2021-12-17 04:00:00,48416.8895803507
2021-12-17 05:00:00,48323.5497494104
2021-12-17 06:00:00,48439.2509435567
2021-12-17 07:00:00,48298.086004769
2021-12-17 08:00:00,48354.3756291379
2021-12-17 09:00:00,48430.2117855229
2021-12-17 10:00:00,48407.1979552045
2021-12-17 11:00:00,48421.1186687888
2021-12-17 12:00:00,48455.0202518064
2021-12-17 13:00:00,48387.7854163245
2021-12-17 14:00:00,48398.9474949412
2021-12-17 15:00:00,48318.1778323377
2021-12-17 16:00:00,48383.5449968461
2021-12-17 17:00:00,48375.7706123885
2021-12-17 18:00:00,48472.8460147653
2021-12-17 19:00:00,48233.9447010366
2021-12-17 20:00:00,48371.2944785878
2021-12-17 21:00:00,48309.1129858318
2021-12-17 22:00:00,48286.3197665631
2021-12-17 23:00:00,48354.3982195029
2021-12-18 00:00:00,48470.8045916132
2021-12-18 01:00:00,48362.7228478786
2021-12-18 02:00:00,48572.1756343604
2021-12-18 03:00:00,48329.9603212633
2021-12-18 04:00:00,48386.0975216268
2021-12-18 05:00:00,48482.7340254843
2021-12-18 06:00:00,48428.4087445079
2021-12-18 07:00:00,48454.7343079868
2021-12-18 08:00:00,48561.7955409486
2021-12-18 09:00:00,48562.3671417261
2021-12-18 10:00:00,48479.1241855648
2021-12-18 11:00:00,48500.7008957514
2021-12-18 12:00:00,48649.7607009432
2021-12-18 13:00:00,48519.4108240802
2021-12-18 14:00:00,48501.544814414
2021-12-18 15:00:00,48657.9386138629
2021-12-18 16:00:00,48568.625031398
2021-12-18 17:00:00,48406.3874559389
2021-12-18 18:00:00,48458.9703384799
2021-12-18 19:00:00,48450.2451793476
2021-12-18 20:00:00,48538.5867019939
