Timestamp,Price
2021-12-27 04:00:00,50740.972544458506
1,50625.31384596882
2,50492.48810145842
3,50380.40885057225
4,50413.70567513103
5,50509.224587373144
6,50454.013050784524
7,50587.574802990646
8,50552.331391085245
9,50404.891309234736
10,50453.060391229854
11,50493.633299301764
12,50589.095928095085
13,50699.224666135415
14,50601.71880921546
15,50691.621934983705
16,50759.692443132444
17,50701.9485483762
18,50693.80351359982
19,50596.43313218413
20,50612.086024536206
21,50733.82082440049
22,50741.88420721779
23,50894.89296144606
24,50767.079742857015
25,50787.67774264096
26,50764.46171609945
27,50758.79067543493
28,50849.138204343886
29,50768.83229012149
30,50734.21531431681
31,50696.43517646813
32,50585.65128288308
33,50564.33943770573
34,50704.69701459869
35,50720.4644763882
36,50827.0485117239
37,50879.80951147181
38,50742.22750356405
39,50932.709429949056
40,50881.13226187614
41,51062.83085339142
42,50840.05470365654
43,50993.387223558995
44,51055.93274707363
45,50921.625820787056
46,50935.77810002823
47,50924.69212451229
48,50889.69601835727
49,50952.685727910306
50,50946.78412300079
51,51019.10509380158
52,50910.78732291256
53,51082.931757127524
54,51109.11312309142
55,50841.10229456868
56,51086.55673749493
57,51008.58881789283
58,50950.000466573285
59,50751.49891142459
60,50924.474034883846
61,50849.84052178704
62,50782.78048568995
63,50959.955098530256
64,51011.32862739138
65,51026.48320666465
66,51452.25880194467
67,50795.761472917206
68,50856.43181985669
69,51217.85141172419
70,51010.456829298695
71,50976.686474824775
72,51151.37050672112
73,51430.51141992484
74,51123.79891992797
75,51197.13271756641
76,51116.98206028736
77,51138.67987225915
78,51167.24554646251
79,51510.45967165172
80,51168.18649892339
81,51053.608760575604
82,50920.75185598934
83,50990.42426452715
84,50983.8864200254
85,51281.128694247
86,50950.28777764169
87,51269.74972772003
88,51372.94036676685
89,51183.25337581506
90,51109.19061879149
91,51333.062110916006
92,51141.45414573938
93,51181.31300055623
94,51584.226838326555
95,51218.13865751282
96,51171.75588419299
97,51539.680226133445
98,51059.318556816885
99,51188.77743990195
100,51444.175496833705
101,51147.59074922348
102,51333.467385482996
103,51083.75835328067
104,51429.28767204801
105,51123.24645069401
106,51479.569383553855
107,51057.1310505283
108,51316.227593610754
109,51331.55015653611
110,51270.94495741694
111,51232.90467724733
112,51060.00461613448
113,51249.55810844403
114,51135.911366612294
115,51398.874469894065
116,51389.08663652277
117,51304.97771026609
118,51583.52829345549
119,51543.09500206041
120,51343.27342563563
121,51167.393334275745
122,51596.75785677004
123,51386.807936470665
124,51285.21449883654
125,51379.19985710384
126,51252.314504695896
127,51106.82638553936
128,51587.35185926197
129,51494.03172153676
130,51297.907370824454
131,51340.43699605255
132,51218.578571866616
133,51521.46760182957
134,51292.30164922839
135,51263.58486851726
136,51400.7645131505
137,51586.521784517034
138,51523.75560153266
139,51592.483980824276
140,51146.2431059594
141,51467.01808599182
142,51659.170556658166
143,51925.363946664125
144,51235.12571037851
145,51246.22312660974
146,51173.75646253234
147,51330.15508661531
148,51640.15147478008
149,51055.56611898977
150,51250.88199693001
151,51172.29757276124
152,51087.011453392464
153,51100.823169770905
154,51758.159075885786
155,51427.18908490834
156,51024.022172879355
157,51102.889667453834
158,51292.521459034666
159,51253.252432854766
160,51415.9916220906
161,51440.13370803698
162,51215.70938214775
163,51591.89035586559
164,51085.22279195012
165,51581.88383038932
166,51488.586647914875
167,51544.22241699409
