Timestamp,Price
2021-12-22 00:00:00,48773.7350541946
2021-12-22 01:00:00,48701.398457515
2021-12-22 02:00:00,48615.3444281165
2021-12-22 03:00:00,48507.8500865359
2021-12-22 04:00:00,48581.7444461894
2021-12-22 05:00:00,48617.9561189562
2021-12-22 06:00:00,48601.7394560483
2021-12-22 07:00:00,48669.2138907254
2021-12-22 08:00:00,48637.76221945
2021-12-22 09:00:00,48462.9802952508
2021-12-22 10:00:00,48595.2546370185
2021-12-22 11:00:00,48627.6821428699
2021-12-22 12:00:00,48669.0545347327
2021-12-22 13:00:00,48744.1376329806
2021-12-22 14:00:00,48678.7924979185
2021-12-22 15:00:00,48747.2305521405
2021-12-22 16:00:00,48783.9470814119
2021-12-22 17:00:00,48764.9280621505
2021-12-22 18:00:00,48737.6965072239
2021-12-22 19:00:00,48680.8127530278
2021-12-22 20:00:00,48691.8627154112
2021-12-22 21:00:00,48813.0725049722
2021-12-22 22:00:00,48835.6478925211
2021-12-22 23:00:00,48956.6265616481
2021-12-23 00:00:00,48828.1359586438
2021-12-23 01:00:00,48892.9041933725
2021-12-23 02:00:00,48785.5718238658
2021-12-23 03:00:00,48834.028287891
2021-12-23 04:00:00,48942.0192785203
2021-12-23 05:00:00,48840.7483002414
2021-12-23 06:00:00,48811.3693961909
2021-12-23 07:00:00,48744.3077762263
2021-12-23 08:00:00,48675.1650727289
2021-12-23 09:00:00,48665.4000978695
2021-12-23 10:00:00,48765.4097984477
2021-12-23 11:00:00,48783.1855223919
2021-12-23 12:00:00,48898.8624435122
2021-12-23 13:00:00,48839.2262852372
2021-12-23 14:00:00,48800.9844100843
2021-12-23 15:00:00,48972.3727435761
2021-12-23 16:00:00,48950.6880790679
2021-12-23 17:00:00,48945.1532785006
2021-12-23 18:00:00,48900.0533301234
2021-12-23 19:00:00,48908.7700256391
2021-12-23 20:00:00,48992.5613434447
2021-12-23 21:00:00,48898.1117116578
2021-12-23 22:00:00,49015.188580925
2021-12-23 23:00:00,48872.3452057507
2021-12-24 00:00:00,48929.3041078775
2021-12-24 01:00:00,49006.0419482458
2021-12-24 02:00:00,48982.7544858871
2021-12-24 03:00:00,48996.8407153029
2021-12-24 04:00:00,49031.1453846037
2021-12-24 05:00:00,48963.1111339462
2021-12-24 06:00:00,48974.4059285126
2021-12-24 07:00:00,48892.6759230519
2021-12-24 08:00:00,48958.8202963229
2021-12-24 09:00:00,48950.9534752456
2021-12-24 10:00:00,49049.1830940234
2021-12-24 11:00:00,48807.4412686123
2021-12-24 12:00:00,48946.4241206813
2021-12-24 13:00:00,48883.5032964672
2021-12-24 14:00:00,48860.4390682007
2021-12-24 15:00:00,48929.3269668395
2021-12-24 16:00:00,49047.1173985632
2021-12-24 17:00:00,48937.7505741777
2021-12-24 18:00:00,49149.693732427
2021-12-24 19:00:00,48904.5985045409
2021-12-24 20:00:00,48961.4031703568
2021-12-24 21:00:00,49059.1886721577
2021-12-24 22:00:00,49004.2174692612
2021-12-24 23:00:00,49030.8560409419
2021-12-25 00:00:00,49139.190220788
2021-12-25 01:00:00,49139.7686178391
2021-12-25 02:00:00,49055.5359116184
2021-12-25 03:00:00,49077.3691666368
