Timestamp,Price
2021-12-19 20:00:00,45709.8611710663
2021-12-19 21:00:00,45642.0686227175
2021-12-19 22:00:00,45561.4203448555
2021-12-19 23:00:00,45460.6785947134
2021-12-20 00:00:00,45529.9310503093
2021-12-20 01:00:00,45563.8679742111
2021-12-20 02:00:00,45548.6700114274
2021-12-20 03:00:00,45611.9058296041
2021-12-20 04:00:00,45582.4298928935
2021-12-20 05:00:00,45418.62743894
2021-12-20 06:00:00,45542.5925564767
2021-12-20 07:00:00,45572.9830276789
2021-12-20 08:00:00,45611.7564840538
2021-12-20 09:00:00,45682.1230039316
2021-12-20 10:00:00,45620.8827267912
2021-12-20 11:00:00,45685.0216317537
2021-12-20 12:00:00,45719.4316980283
2021-12-20 13:00:00,45701.6074176224
2021-12-20 14:00:00,45676.0864975251
2021-12-20 15:00:00,45622.7760732915
2021-12-20 16:00:00,45633.1318979158
2021-12-20 17:00:00,45746.72751751
2021-12-20 18:00:00,45767.884761867
2021-12-20 19:00:00,45881.2637795762
2021-12-20 20:00:00,45760.8447134828
2021-12-20 21:00:00,45821.5443300789
2021-12-20 22:00:00,45720.9543772311
2021-12-20 23:00:00,45766.3668977397
2021-12-21 00:00:00,45867.5740983756
2021-12-21 01:00:00,45772.664771611
2021-12-21 02:00:00,45745.1313948045
2021-12-21 03:00:00,45682.2824591001
2021-12-21 04:00:00,45617.4831695983
2021-12-21 05:00:00,45608.3316120097
2021-12-21 06:00:00,45702.0588921557
2021-12-21 07:00:00,45718.7179787071
2021-12-21 08:00:00,45827.1282942023
2021-12-21 09:00:00,45771.2383667137
2021-12-21 10:00:00,45735.3987739038
2021-12-21 11:00:00,45896.0208161064
2021-12-21 12:00:00,45875.6983412516
2021-12-21 13:00:00,45870.5112263985
2021-12-21 14:00:00,45828.2443715666
2021-12-21 15:00:00,45836.4135007393
2021-12-21 16:00:00,45914.9412062755
2021-12-21 17:00:00,45826.4247219045
2021-12-21 18:00:00,45936.1470434491
2021-12-21 19:00:00,45802.2768192153
2021-12-21 20:00:00,45855.6576707285
2021-12-21 21:00:00,45927.5749849532
2021-12-21 22:00:00,45905.7503969806
2021-12-21 23:00:00,45918.951756079
2021-12-22 00:00:00,45951.1014708695
2021-12-22 01:00:00,45887.3410032945
2021-12-22 02:00:00,45897.9262802066
2021-12-22 03:00:00,45821.3303992685
2021-12-22 04:00:00,45883.3197079837
2021-12-22 05:00:00,45875.9470657429
2021-12-22 06:00:00,45968.0060854638
2021-12-22 07:00:00,45741.4500247787
2021-12-22 08:00:00,45871.7022366745
2021-12-22 09:00:00,45812.7339797551
2021-12-22 10:00:00,45791.1186027308
2021-12-22 11:00:00,45855.6790937338
2021-12-22 12:00:00,45966.0701530895
2021-12-22 13:00:00,45863.5735459745
2021-12-22 14:00:00,46062.2028354674
2021-12-22 15:00:00,45832.5040267148
2021-12-22 16:00:00,45885.7403307508
2021-12-22 17:00:00,45977.3831320842
2021-12-22 18:00:00,45925.8651162913
2021-12-22 19:00:00,45950.8303032298
2021-12-22 20:00:00,46052.3591345844
2021-12-22 21:00:00,46052.9011978255
2021-12-22 22:00:00,45973.9598310605
2021-12-22 23:00:00,45994.4215622503
2021-12-23 00:00:00,46135.7786847528
2021-12-23 01:00:00,46012.1646528668
2021-12-23 02:00:00,45995.2218713184
2021-12-23 03:00:00,46143.5340030758
2021-12-23 04:00:00,46058.8357103241
2021-12-23 05:00:00,45904.9817803584
2021-12-23 06:00:00,45954.8474363568
2021-12-23 07:00:00,45946.5731508327
2021-12-23 08:00:00,46030.3496150694
2021-12-23 09:00:00,46019.0351398648
2021-12-23 10:00:00,45971.5343116065
2021-12-23 11:00:00,46092.2830199424
2021-12-23 12:00:00,46027.5693578525
2021-12-23 13:00:00,46133.9818726944
2021-12-23 14:00:00,46082.8892973827
2021-12-23 15:00:00,46036.4956100351
2021-12-23 16:00:00,45945.1054777462
2021-12-23 17:00:00,46142.7966708421
2021-12-23 18:00:00,46151.3809982592
2021-12-23 19:00:00,46120.9153901167
2021-12-23 20:00:00,46119.4836532714
2021-12-23 21:00:00,46135.4283540081
2021-12-23 22:00:00,46043.8607440226
2021-12-23 23:00:00,46030.8186088603
2021-12-24 00:00:00,46065.9134631976
2021-12-24 01:00:00,45985.3881814396
2021-12-24 02:00:00,46128.1716816357
2021-12-24 03:00:00,46111.6547758295
2021-12-24 04:00:00,46073.8381796838
2021-12-24 05:00:00,46009.6648397908
2021-12-24 06:00:00,46100.8160137583
2021-12-24 07:00:00,46012.1027369812
2021-12-24 08:00:00,46071.2442686077
2021-12-24 09:00:00,46098.1347512285
2021-12-24 10:00:00,46074.1897890079
2021-12-24 11:00:00,46085.4395463339
2021-12-24 12:00:00,46113.7702533906
2021-12-24 13:00:00,46148.5699191185
2021-12-24 14:00:00,46115.6326810536
2021-12-24 15:00:00,46120.5321427544
2021-12-24 16:00:00,46104.0659448616
2021-12-24 17:00:00,46147.788625518
2021-12-24 18:00:00,46265.0731454945
2021-12-24 19:00:00,46177.018309884
2021-12-24 20:00:00,46144.8786333017
2021-12-24 21:00:00,46083.1920214491
2021-12-24 22:00:00,46221.5910009807
2021-12-24 23:00:00,46071.4205221327
2021-12-25 00:00:00,46085.4700962194
2021-12-25 01:00:00,46109.3230279298
2021-12-25 02:00:00,46149.5916400465
2021-12-25 03:00:00,46143.4008675994
2021-12-25 04:00:00,46213.3274065563
2021-12-25 05:00:00,46093.655370857
2021-12-25 06:00:00,46167.888491545
2021-12-25 07:00:00,46051.2025915435
2021-12-25 08:00:00,46095.3475026308
2021-12-25 09:00:00,46172.5024219913
2021-12-25 10:00:00,46154.5094371194
2021-12-25 11:00:00,46126.9014266432
2021-12-25 12:00:00,46093.4861087128
2021-12-25 13:00:00,46133.2887194583
2021-12-25 14:00:00,46180.1336909124
2021-12-25 15:00:00,46147.8702369665
2021-12-25 16:00:00,46110.1025260785
2021-12-25 17:00:00,46096.658780978
2021-12-25 18:00:00,46183.1522263553
2021-12-25 19:00:00,46311.2344306405
2021-12-25 20:00:00,46198.0294493453
2021-12-25 21:00:00,46136.7263024855
2021-12-25 22:00:00,46185.1543184105
2021-12-25 23:00:00,46184.8789613832
2021-12-26 00:00:00,46152.8652928774
2021-12-26 01:00:00,46125.0289879758
2021-12-26 02:00:00,46105.6123185882
2021-12-26 03:00:00,46127.5418588836
2021-12-26 04:00:00,46078.1493588599
2021-12-26 05:00:00,46034.9199105945
2021-12-26 06:00:00,46209.5355754349
2021-12-26 07:00:00,46081.1696897546
2021-12-26 08:00:00,46035.1269044318
2021-12-26 09:00:00,46083.7332685757
2021-12-26 10:00:00,46137.0477427774
2021-12-26 11:00:00,46031.6066218035
2021-12-26 12:00:00,46172.762327251
2021-12-26 13:00:00,46116.3552144112
2021-12-26 14:00:00,46237.6630155771
2021-12-26 15:00:00,46131.0274294425
2021-12-26 16:00:00,46132.3388710127
2021-12-26 17:00:00,46295.3255301258
2021-12-26 18:00:00,46127.9437680638
2021-12-26 19:00:00,46163.3207531786
