Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2021-12-13 01:00:00,49630.66,49630.66,48557.73,48597.51,2701.53721,1639360799999.0,132673100.4787682,67080.0,1156.22205,56793976.3576665,0.0
2021-12-13 02:00:00,48597.51,48930.56,48430.13,48770.42,1537.92901,1639364399999.0,74913208.5932115,41383.0,753.98756,36741936.9035284,0.0
2021-12-13 03:00:00,48770.42,49076.74,48691.08,48873.19,1053.46168,1639367999999.0,51481913.5539919,33377.0,476.66884,23297913.4752569,0.0
2021-12-13 04:00:00,48873.2,49100.0,48751.96,49025.08,783.08517,1639371599999.0,38314625.5180299,26616.0,372.29538,18215428.1426196,0.0
2021-12-13 05:00:00,49026.65,49350.9,48851.47,49238.03,1076.26977,1639375199999.0,52840806.5926975,32537.0,564.16201,27694622.4526309,0.0
2021-12-13 06:00:00,49238.03,49304.0,48872.46,48936.88,905.81189,1639378799999.0,44461701.5646353,33093.0,410.78906,20166719.8937903,0.0
2021-12-13 07:00:00,48936.88,48995.94,48554.77,48740.01,1284.61901,1639382399999.0,62664981.1956698,41664.0,630.04382,30736065.2808763,0.0
2021-12-13 08:00:00,48740.01,49171.57,48145.0,49015.0,1996.57085,1639385999999.0,97421547.5525607,56490.0,971.73561,47441187.7690073,0.0
2021-12-13 09:00:00,49015.0,49035.87,48700.89,48859.29,863.05186,1639389599999.0,42156179.364585,31946.0,397.25089,19402913.0246982,0.0
2021-12-13 10:00:00,48859.29,48909.35,48502.0,48688.03,818.76152,1639393199999.0,39878802.1139842,32086.0,355.58336,17321459.4352729,0.0
2021-12-13 11:00:00,48688.03,48904.9,48560.85,48847.26,862.51194,1639396799999.0,42058151.2813149,34661.0,438.35626,21377030.0460709,0.0
2021-12-13 12:00:00,48845.0,49000.0,48530.32,48588.51,1047.54794,1639400399999.0,51095684.095241,39996.0,495.31731,24161669.4594732,0.0
2021-12-13 13:00:00,48588.51,48644.35,48149.63,48420.97,1598.26464,1639403999999.0,77393458.8096905,53210.0,770.54472,37311654.9016723,0.0
2021-12-13 14:00:00,48420.97,48426.2,47700.81,47958.62,2860.91865,1639407599999.0,137230993.118836,82312.0,1326.80075,63644088.2441621,0.0
2021-12-13 15:00:00,47960.09,47960.69,47012.03,47252.02,4018.43951,1639411199999.0,190658785.5890442,101659.0,1732.21388,82176667.8763687,0.0
2021-12-13 16:00:00,47252.02,47559.37,46653.0,47141.41,4670.06575,1639414799999.0,220046984.593814,115251.0,2138.30995,100772205.7459891,0.0
2021-12-13 17:00:00,47141.41,47932.19,47070.01,47513.15,2916.45194,1639418399999.0,138556532.3327462,71602.0,1356.42774,64472467.0120854,0.0
2021-12-13 18:00:00,47513.16,47684.55,47305.0,47444.56,1045.85113,1639421999999.0,49668469.5272046,39345.0,483.92932,22983376.9527506,0.0
2021-12-13 19:00:00,47444.55,47444.55,45672.75,46739.36,9568.79079,1639425599999.0,443338108.7506275,192657.0,4039.09141,187270731.4302922,0.0
2021-12-13 20:00:00,46739.35,46974.91,46342.69,46659.99,3158.43506,1639429199999.0,147452480.4928912,78823.0,1626.65362,75953230.6087403,0.0
2021-12-13 21:00:00,46660.0,46900.0,46214.13,46791.74,1815.30642,1639432799999.0,84516505.1384159,53793.0,841.77869,39192197.1450876,0.0
2021-12-13 22:00:00,46791.74,47288.19,46677.43,46889.28,1754.38097,1639436399999.0,82531560.168728,58512.0,889.7014,41860425.9904554,0.0
