Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
20211122,58617.7,58757.14,57963.03,58118.54,3112.00775,1637542799999,181317286.044905,86728,1494.4631,87090983.8763985,0
20211122,58118.54,58244.99,57600,58032.61,2069.24922,1637546399999,119936192.018156,73003,941.41063,54579134.3050925,0
20211122,58032.6,58108.9,57305,57683.97,2300.15463,1637549999999,132664447.177061,73765,1028.75216,59330550.1562621,0
20211122,57683.97,57803.23,56959.07,57383.39,2715.11092,1637553599999,155758320.241642,73027,1441.83628,82652394.9885713,0
20211122,57383.4,57527.76,57018.82,57047.46,1517.92417,1637557199999,86973760.5113227,52183,693.03126,39712966.7829409,0
20211122,57050.66,57457.43,56766.58,57455.19,1977.2645,1637560799999,112935831.260874,63128,985.40861,56288131.6873284,0
20211122,57455.19,57473.3,57055,57307.63,1355.71506,1637564399999,77648033.7516296,48474,616.60626,35319368.5272618,0
20211122,57307.63,57780,57250.34,57259.54,1437.64078,1637567999999,82678083.6252882,53812,733.87848,42208439.2931924,0
20211122,57259.54,57577.43,57236.52,57341.46,1129.83564,1637571599999,64857704.2255013,45087,508.31953,29178378.9629381,0
20211122,57341.47,57830.99,57130.26,57131.02,1297.46769,1637575199999,74574184.6593471,48765,621.83071,35743515.6950936,0
20211122,57131.02,57396.65,56952.35,57362.38,1186.51836,1637578799999,67893963.5701106,48830,580.73668,33232230.6925242,0
20211122,57362.38,57540.66,57141.71,57180.51,1054.67692,1637582399999,60530653.4995002,44194,503.65745,28909426.9694236,0
20211122,57180.52,58063.84,57050,57159.42,2584.89032,1637585999999,148487820.785179,77972,1258.75934,72346403.768312,0
20211122,57159.42,59444,56580.01,58853.92,6278.57949,1637589599999,365638354.612959,166196,3364.67858,196037084.421721,0
20211122,58853.92,59023.98,58130,58244.41,2517.35914,1637593199999,147288862.37713,71663,1120.51495,65575238.5371976,0
20211122,58247.28,58457.76,57937.03,58194.79,1818.42684,1637596799999,105834483.539466,52913,809.89234,47135853.0099262,0
20211122,58194.78,58250,57620,57716.56,1961.24426,1637600399999,113559703.865532,61594,888.32558,51433518.3160955,0
20211122,57716.56,57776.88,57288.48,57439.62,1520.69259,1637603999999,87416416.8309989,51312,722.60816,41538041.4601043,0
20211122,57439.62,57439.62,56404.66,56440.81,2684.62461,1637607599999,152723649.33275,80794,1110.68609,63205750.5009584,0
20211122,56440.81,57082.99,55800,55993.03,4075.77189,1637611199999,229645769.529528,118876,1909.52752,107629458.293768,0
20211122,55993.04,56354.65,55680,55850.59,2289.42998,1637614799999,128325892.385638,72098,1057.70481,59297919.9871191,0
20211122,55850.6,56430.66,55610,56240,2324.39614,1637618399999,130053498.179486,72420,1201.43417,67228266.366612,0
20211122,56240.01,56711.96,56080,56700.02,1315.86097,1637621999999,74214483.8434396,48962,654.90396,36939464.5018296,0
20211122,56700.02,56700.02,56218.06,56247.18,1199.4786,1637625599999,67664938.2702129,38972,586.01495,33056041.1109936,0
20211123,56243.83,56833.74,55971.97,56596.01,1852.75142,1637629199999,104555457.223673,63673,898.76794,50727288.8367777,0
20211123,56596,56989.17,56437.65,56870.87,2076.08424,1637632799999,117801507.255855,54785,1050.43179,59614281.6540953,0
20211123,56870.87,57001.73,56641.09,56921.71,1968.20676,1637636399999,111837195.166647,50257,904.73539,51402658.8768097,0
20211123,56921.7,57258.56,56800,56947.82,1460.37818,1637639999999,83314060.4043114,45344,772.05993,44044144.6490752,0
20211123,56947.82,57037.06,56773.99,56792.04,1057.82978,1637643599999,60235120.7202494,33446,528.98533,30121385.3882651,0
